email_body,label
"Subject: Team Lunch

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Microsoft Security

Your account will be suspended within 24 hours. Update your details: http://account-confirm.org/2927.",1
"Subject: Training Session

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Microsoft Security

Unusual login detected. Secure your account here: http://account-confirm.org/6877.",1
"Subject: Invoice Overdue

Reset your password now to avoid losing access: http://paypal-check.com/5304.",1
"Subject: Invoice Overdue

Reset your password now to avoid losing access: http://office365-security.com/6599.",1
"Subject: Bank Account Locked

Dear Customer, We detected suspicious activity on your account. Verify immediately at http://secure-login-update.com/3933.",1
"Subject: Urgent Account Verification

Congratulations! You won a reward. Claim it today: http://paypal-check.com/7330.",1
"Subject: Team Lunch

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Lottery Winner

Congratulations! You won a reward. Claim it today: http://claim-prize-now.com/9249.",1
"Subject: Leave Approved

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Holiday Notice

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Password Expiration

Unusual login detected. Secure your account here: http://bank-security-alert.com/2029.",1
"Subject: Lottery Winner

Congratulations! You won a reward. Claim it today: http://secure-login-update.com/8166.",1
"Subject: Order Confirmation

Please find the attached invoice for this month's services.",0
"Subject: Monthly Report

Please submit your weekly status report by Friday evening.",0
"Subject: Order Confirmation

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Holiday Notice

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Lottery Winner

Your package could not be delivered. Confirm your address here: http://delivery-update.net/1973.",1
"Subject: Security Alert

Reset your password now to avoid losing access: http://claim-prize-now.com/1689.",1
"Subject: Training Session

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Project Update

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Urgent Account Verification

Your payment failed. Update your billing details: http://claim-prize-now.com/1564.",1
"Subject: PayPal Verification

Dear Customer, We detected suspicious activity on your account. Verify immediately at http://account-confirm.org/7158.",1
"Subject: Monthly Report

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Urgent Account Verification

Congratulations! You won a reward. Claim it today: http://delivery-update.net/8467.",1
"Subject: Training Session

Please submit your weekly status report by Friday evening.",0
"Subject: Lottery Winner

Your package could not be delivered. Confirm your address here: http://office365-security.com/5895.",1
"Subject: Security Alert

Congratulations! You won a reward. Claim it today: http://secure-login-update.com/5543.",1
"Subject: Lottery Winner

Congratulations! You won a reward. Claim it today: http://claim-prize-now.com/4846.",1
"Subject: Tax Refund

Congratulations! You won a reward. Claim it today: http://bank-security-alert.com/1439.",1
"Subject: Bank Account Locked

Your account will be suspended within 24 hours. Update your details: http://account-confirm.org/9144.",1
"Subject: Meeting Reminder

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: PayPal Verification

Congratulations! You won a reward. Claim it today: http://bank-security-alert.com/9625.",1
"Subject: Microsoft Security

Unusual login detected. Secure your account here: http://account-confirm.org/8593.",1
"Subject: Team Lunch

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Microsoft Security

Congratulations! You won a reward. Claim it today: http://bank-security-alert.com/2822.",1
"Subject: Security Alert

Your payment failed. Update your billing details: http://bank-security-alert.com/7658.",1
"Subject: Security Alert

Unusual login detected. Secure your account here: http://delivery-update.net/3282.",1
"Subject: Project Update

Please submit your weekly status report by Friday evening.",0
"Subject: Monthly Report

Your Amazon order has been shipped and will arrive tomorrow.",0
"Subject: Order Confirmation

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Invoice Overdue

Reset your password now to avoid losing access: http://office365-security.com/9753.",1
"Subject: Bank Account Locked

Your package could not be delivered. Confirm your address here: http://account-confirm.org/5958.",1
"Subject: Password Expiration

Reset your password now to avoid losing access: http://account-confirm.org/1166.",1
"Subject: Training Session

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Leave Approved

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Invoice Overdue

Claim your tax refund by completing verification: http://verify-account-now.com/8686.",1
"Subject: Bank Account Locked

Congratulations! You won a reward. Claim it today: http://bank-security-alert.com/5379.",1
"Subject: Training Session

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Project Update

Lunch is scheduled for 1 PM today in the cafeteria.",0
"Subject: Monthly Report

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Training Session

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Package Delivery Failed

Claim your tax refund by completing verification: http://verify-account-now.com/9111.",1
"Subject: Bank Account Locked

Your account will be suspended within 24 hours. Update your details: http://verify-account-now.com/5895.",1
"Subject: Security Alert

Your account will be suspended within 24 hours. Update your details: http://bank-security-alert.com/7804.",1
"Subject: Monthly Report

The presentation slides have been uploaded to the shared drive.",0
"Subject: Invoice Overdue

Congratulations! You won a reward. Claim it today: http://paypal-check.com/4339.",1
"Subject: Package Delivery Failed

Congratulations! You won a reward. Claim it today: http://bank-security-alert.com/4465.",1
"Subject: Security Alert

Reset your password now to avoid losing access: http://verify-account-now.com/7787.",1
"Subject: Package Delivery Failed

Reset your password now to avoid losing access: http://account-confirm.org/1743.",1
"Subject: Meeting Reminder

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Leave Approved

Please submit your weekly status report by Friday evening.",0
"Subject: Bank Account Locked

Your payment failed. Update your billing details: http://bank-security-alert.com/7802.",1
"Subject: Invoice Overdue

Congratulations! You won a reward. Claim it today: http://secure-login-update.com/7708.",1
"Subject: Meeting Reminder

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Lottery Winner

Reset your password now to avoid losing access: http://claim-prize-now.com/2546.",1
"Subject: Security Alert

Unusual login detected. Secure your account here: http://secure-login-update.com/6813.",1
"Subject: Holiday Notice

Your Amazon order has been shipped and will arrive tomorrow.",0
"Subject: Meeting Reminder

Please find the attached invoice for this month's services.",0
"Subject: Invoice Overdue

Your package could not be delivered. Confirm your address here: http://account-confirm.org/3133.",1
"Subject: Invoice Attached

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Urgent Account Verification

Your account will be suspended within 24 hours. Update your details: http://paypal-check.com/1646.",1
"Subject: Invoice Attached

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Invoice Attached

Your leave request has been approved. Enjoy your vacation.",0
"Subject: Lottery Winner

Unusual login detected. Secure your account here: http://paypal-check.com/4162.",1
"Subject: PayPal Verification

Claim your tax refund by completing verification: http://secure-login-update.com/6026.",1
"Subject: Bank Account Locked

Your account will be suspended within 24 hours. Update your details: http://account-confirm.org/2691.",1
"Subject: Security Alert

Your account will be suspended within 24 hours. Update your details: http://secure-login-update.com/8852.",1
"Subject: Holiday Notice

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Invoice Overdue

Claim your tax refund by completing verification: http://verify-account-now.com/1914.",1
"Subject: Monthly Report

Hi Team, Our weekly meeting is tomorrow at 10 AM. Please bring your updates.",0
"Subject: Holiday Notice

Thank you for attending today's meeting. Minutes are attached.",0
"Subject: Urgent Account Verification

Your payment failed. Update your billing details: http://account-confirm.org/3879.",1
